X;Y;id;title;Organization;Address;overview;WebPage;TitleEN;NUMBER1;AddressEN;DescriptionEN;WebPageEN;Column1;Score
339041.2802;6136942.549;1492;Nemuno deltos regioninis parkas;[];Lietuvinink÷ g. 10 æilut”;Nemuno delt– su savo pagrindin”mis at’akomis Atmata ir Skirvyte ir j÷ apsupta sala Rusne. Dideli÷ pavasarini÷ potvyni÷ metu regioninis parkas b◊na labia populerus.;https://www.nemunodelta.lt;The river Nemunas delta regional park;9;Lietuvinink÷ st. 10 æilut”;The delta of Nemunas ant it?s main branches: Atmata and Skirvyte and surrounding isle Rusne. In the spring flooding the regional park attracts many people.;;;3
340093.3385;6137266.132;1493;R. ætalio spaustuv”s pastatas;[];Tilÿ”s g. 5 æilut”;;;Printing house building of R. ætalio;1;Tilÿ”s st. 5 æilut”;;;;1
340390.8677;6137257.662;1494;K. Sekun÷ spaustuv”s pastatas;[];Tilÿ”s g. 27 æilut”;;;Printing house building of K. Sekunas;1;Tilÿ”s st. 27 æilut”;;;;1
356105.1322;6237188.8;1495;Apuol”s piliakalnis;[];Apuol”s k. Aleksandrijos sen. Skuodo r.;Apuol” ? Skuodo rajono pasididÿiavimas ? anks—iausiai ra’ytiniuose ’altiniuose 853 m. pamin”ta gyvenviet” dabar piliakalnis dabartin”s Lietuvos Respublikos teritorijoje.;https://www.skouds.lt;Apuol” hill fort;10;Apuol” village;;;;5
355686.686;6240410.096;1496;Truikin÷ ’altinis arba æmitos versm”;[];Truikin÷ k. Aleksandrijos sen. Skuodo r.;Tai i’ ÿemi÷ tryk’tantis ’altinis. Duburyje yra dvi versm”s: viena gelsvai rusva kita ’viesiai pilk’va.;https://www.skouds.lt;Truikinai water source;9;Truikinai village;;;;2
356121.492;6242367.947;1497;œemdirbio muziejus;[];Truikin÷ k. Aleksandrijos sen. Skuodo r.;∂ia demonstruojami ÿem”s ◊kio padargai ir reikmenys statiniai rakandai ‘rankiai naudoti praeitame ’imtmetyje ir ank’—iau bei kalvyst”s darbai. Ekspozicija pateikta kl”tyse ir lauke. Atskirai demonstruojami motociklai.;https://www.skouds.lt;Farmer museum;8;Truikinai village;Here showcased the agricultural implements and equipment buildings utensils tools used in the last century and before.;;;1
493946.1155;6132785.888;1498;Lietuvos geografinis centras;[];Ruo’—i÷ k. LT-57109 K”daini÷ r.;1995 m. oficialiai nustatytas ir paÿym”tas dideliu lauk÷ akmeniu Lietuvos geografinis vidurys 55¯19Ô ’. pl. ir 23¯54Ô r. ilg.. V”liau atveÿti dar du - simbolizuojantys Auk’taitij– ir œemaitij–.;;Geographical centre of Lithuania;9;Ruo’—iai village K”dainiai District;Geographical centre of Lithuania was established in 1995 by a huge field stone. Two more stones were added to symbolize Auk’taitija and œemaitija two ethnographic regions of Lithuania which border in the area of K”dainiai District.;;;3
367933.787;6149337.685;1499;æv. Barboros baÿny—ia;[];æilal”s raj. Teneniai;Puo’nus didysis altorius ‘rengtas 1852 m. nudaÿytas ir paauksuotas. æventoriaus tvora akmen÷ m◊ro. Jame stovi medin” 2 tarpsni÷ varpin” taip pat XIX a. pab. pastatytas medinis koplytstulpis bei lurdas.;https://www.silalesmuziejus.lt;St. Barbora Church;1;Teneniai;Ornate high altar equipped in 1852 painted and gilded.The churchyard fence of stone masonry.;;;3
394201.725;6163738.586;1500;Bilioni÷ piliakalnis;[];æilal”s raj. Bilioniai;Bilioni÷ piliakalnis anks—iau vadintas æventkalniu. Piliakalnis pakil“s vir’ j◊ros lygio 203 metrus. Bilioni÷ piliakalnis ? legendiniai pil”nai. Iki pat ’iol tiksli Pil”n÷ pilies buvimo vieta dar n”ra i’ai’kinta.;https://www.silalesmuziejus.lt;Bilioniai hill fort;10;Bilioniai village;"Bilioniai hill fort formerly known as ""Holy Hill"".";;;2
367942.7829;6149338.214;1501;Nepriklausomyb”s –ÿuolas;[];æilal”s raj. Teneniai;Skverelyje prie rytinio ‘”jimo ‘ ’ventori÷ ? Nepriklausomyb”s –ÿuolas kuris ÿymi Lietuvos  suk◊rimo de’imtmet‘ 1928 m. j‘ pasodino Teneni÷ ’auliai. æalia –ÿuolo 1995 m. pastatytas kryÿius ˜I’tremtiems ir negr‘ÿusiems ‘ savo;https://www.silalesmuziejus.lt;The independence oak;9;Teneniai;The independence oak which marks the creation of a decade of Lithuania in 1928 he put Teneniai shooters.;;;2
397564.9122;6152359.761;1502;Vars”dÿi÷ æv. Roko baÿny—ia;[];æilal”s raj. Upyna Vars”dÿi÷ k.;Baÿny—ia yra Vars”dÿiuose ant kalnelio ’alia yra varpin” ir kapin”s ? visuma sudaro ’io kra’to sakralin‘ architekt◊ros ansamblio pavyzd‘. Prie’ tai stov”jusi– baÿny—i– 1817 m. padidino atnaujino.;https://www.silalesmuziejus.lt;Church of St. Rokas;1;Vars”dÿiai village;Vars”dÿiai church is on a hill next to the bell tower.;;;3
388183.0364;6147141.533;1503;Indijos piliakalnis;[];æilal”s raj. Indijos k.;Istorikai Rimantas Jasas ir Romas Bat◊ra archeologas Gintautas Zabiela sp”ja kad XIV a. pirmaisiais de’imtme—iais —ia stov”jo ’altiniuose minima viena svarbiausi÷ Kar’uvos ÿem”s pili÷ P◊tv”s pilis kuri– 1307 ir 1315 du kartus sudegino;https://www.silalesmuziejus.lt;Indija hill fort;10;Indija village;;;;5
388628.6824;6149237.367;1504;œvili÷ kapinynas;[];æilal”s raj. Birÿ÷ Lauko k.;XX a. pab. Vykdytos archeologin”s ekspedicijos parod” kas ÿmon”s —ia buvo laidojami vis– t◊kstantmet‘ nuo III-XII a. Rasta vir’ 300 kap÷ o j÷ ‘kap”se ? ginklai darbo ‘rankiai papuo’alai Romos moneta ? Faustinos II sestercijus kal;https://www.silalesmuziejus.lt;œviliai graveyard;0;Birÿ÷ Laukas village;The twentieth century conducted an archaeological expedition showed that the people were buried from III-XII century.;;;2
388491.1006;6143864.067;1505;Andriejai—i÷ –ÿuolas;[];æilal”s raj. Andriejai—i÷ k.;Medis auga pagoni’kose kapinait”se lapuotis yra 5 m apimties. Manoma kad po ’iuo ir kitais —ia augusiais –ÿuolais pietav“s kunigaik’tis Vytautas Didysis su savo kariauna.;https://www.silalesmuziejus.lt;Andriejai—iai oak;9;Andriejai—iai village;The tree grows pagan cemetery.;;;4
363661.0049;6212287.163;1506;Berÿoro æv.Stanislovo baÿny—ios pastat÷ kompl;[];Berÿoro k. Plateli÷ sen. Plung”s r.;Baÿny—ia pastatyta 1746 m. kunigo Juozapo Vaitkevi—iaus r◊pes—iu ir parapijie—i÷ l”’omis. XVIII a. ’alia baÿny—ios jau  minima  varpin” ir koplyt”l”.;https://www.plunge.lt;;1;;;;;3
370189.5135;6178709.662;1507;Namas Oginski÷ g. 10;[];Oginski÷ g. 10 Rietavas Rietavo miesto seni◊nija Rietavo savivaldyb”;Namas statytas XIX a. II p. taip pat gal”jo b◊ti dvare dirbusi÷ ÿmoni÷ gyvenamasis namas. Langai pary’kinti pla—iais reljefiniais apvadais. Pagrindiniame fasade esan—io prieangio auk’ti langai ‘stiklinti smulkiais stiklais.;https://www.oginskiriet.lt https://www.rietavas.lt;House Oginski÷ street 10;1;Oginski÷ street 10 Rietavas;This house built in the second half of the 19th century may also have been a residence for workers at the manor. The windows are accentuated with wide edging in relief.;https://www.oginskiriet.lt https://www.rietavas.lt;;3
369848.1323;6178987.809;1508;Mauzoliejin” koply—ia;[];Plung”s g. 20 Rietavas Rietavo miesto sen. Rietavo sav.;Jos fasaduose vyrauja neoromanin”s formos. . Koply—ioje palaidoti: 1899 m. ? Iren”jaus Oginskio ÿmona Olga Iren”jaus s◊n◊s: Mykolas Plung”s dvaro savininkas ’iaurin”je sienoje ? 1902 m. Bogdanas Rietavo dvaro savininkas pietin”je sie;https://www.oginskiriet.lt https://www.rietavas.lt;Mausoleum chapel;1;Plung”s street 20 Rietavas;The chapel was built on a low hill on the edge of the park. The following members of the family were laid to rest in the chapel: Iren”jus OginskiÔs wife Olga Iren”jusÔs sons Mykolas and Bogdanas.;https://www.oginskiriet.lt https://www.rietavas.lt;;1
369826.701;6179010.828;1509;Senosios kapin”s;[];Plung”s g. Rietavas Rietavo miesto sen. Rietavo sav.;"Senosios kapin”s yra ant kalvel”s parko pakra’tyje. Sen÷j÷ kapini÷ teritorijos centre Oginskiai pastat” mauzoliejin“ koply—i–.
Tik”tina kad —ia gal”jo b◊ti baudÿiaunink÷ kapinait”s kurias Oginskis i’k”l” ir ‘reng” ’eimos kapines";https://www.oginskiriet.lt https://www.rietavas.lt;The old cemetery;1;Plung”s street Rietavas;The Oginski family built its mausoleum chapel in the centre of the old cemetery. It is very possible that a cemetery for serfs could have been here which I. Oginski moved before making the family cemetery.;https://www.oginskiriet.lt https://www.rietavas.lt;;4
370054.9573;6179053.747;1510;Rietavo Oginski÷ kult◊ros istorijos muziejus;[];L. Ivinskio g. 4 Rietavas Rietavo savivaldyb”;Savaranki’kas Rietavo Oginski÷ kult◊ros istorijos muziejus ‘steigtas 2001 m. Pagrindin”s veiklos kryptys: i’saugoti kunigaik’—i÷ Oginski÷ kult◊ros paveld– Rietave ir t“sti ansamblio restauravimo program– ir pan.;https://www.oginskiriet.lt;Oginski Cultural History Museum of Rietavas;8;L. Ivinskio street 4 Rietavas;The independent Oginski Cultural History Museum of Rietavas was established in 2001.;https://www.oginskiriet.lt;;3
370157.074;6178399.432;1511;æv. arkangelo Mykolo baÿny—ios statini÷ ansamb;[];Laisv”s a. 2 Rietavas Rietavo savivaldyb”;Pastatyta 1853?1874 m. laikotarpiu. Tai lotyni’ko kryÿiaus plano bazilikin” dvibok’t” su pusapskrite apside baÿny—ia. Vidus 3 nav÷ jas dengia kryÿminiai skliautai. Pagrindinis altorius yra baltojo marmuro sant◊ri÷ neoromanini÷ form÷.;https://www.rietavas.lt https://www.facebook.com/pages/Rietavo-katalik÷-baÿny—ia;Ensemble of buildings of the Church;1;Laisv”s street 2 Rietavas;The church was built from 1853 to 1874. It is in the form of the Latin cross basilica-like twin-steepled and with a semi-circular apse. The interior has three naves which are covered by intersecting vaulted arches.;https://www.rietavas.lt https://www.facebook.com/pages/Rietavo-katalik÷-baÿny—ia;;2
615724.053;6181057.833;1512;Kult◊ros centras Duset÷ dail”s galerija;[];Vytauto g. 54 Dusetos Zaras÷ raj.;Dail”s galerija- originalus rajono kult◊ros centras kuris traukia ne vien smalsuoli÷ ÿvilgsnius bet paskatino burtis visus rajone gyvenan—ius ir kurian—ius menininkus.;;Cultural center. Dusetos art gallery;12;Vytauto st. 54 Dusetos;;;;2
642854.591;6182653.137;1513;Balto eÿero parkas;[];Liaudi’ki÷ kaimas 12 Zaras÷;2014 met÷ pavasar‘ visuomenei atidarytas ÚBalto eÿero ’ilas¶. Parkas yra vaizdingo kra’tovaizdÿio 25 ha teritorijoje prie Balto eÿero ir Laukesos upelio 4 kilometrai nuo Zaras÷ centro.;https://www.zarasai.lt/tic/;Baltas white lake park;11;Liaudi’kiai village;"In spring 2014 is open to the public ""white lake boscage"". The park is a picturesque landscape.";;;4
629314.1902;6170845.729;1514;Degu—i÷ paÿintinis takas;[];Graÿut”s regioninis parkas Degu—i÷ k. Zaras÷ raj.;Keliaujantys taku gal”s pamatyti Graÿut”s mi’ko pu’ynuose gyvenan—i– pel”d– lutut“ ar jos namus ? uoks– suÿinoti apie pataisus kerpes egles rasti briedÿio gaurus uÿkopti ‘ Degu—i÷ piliakaln‘.;https://www.grazute.lt;Degu—iai educational trail;9;Graÿut” Regional Park Degu—iai village;;;;5
614348.6052;6183668.483;1515;Jaskoni’ki÷ paÿintinis takas;[];Vytauto g. 5 Dusetos Zaras÷ r.;Takas vingiuoja per sm”l”t– pu’yn– kuris nuo seno vadinamas Smaliny—ia. Jame galite pamatyti meletos i’kalt– uoks– steb”ti mi’ko ˜sanitar÷Ú geni÷ nuveiktus darbus.;https://www.sartai.info;Jaskoni’kiai educational trail;9;Vytauto st. 5 Dusetos;;;;2
617539.0684;6183962.782;1516;Ilga’ilio paÿintinis takas;[];Vytauto g. 5 Dusetos Zaras÷ r.;æis takas ? viena i’ NATURA 2000 teritorij÷ kuri ‘steigta i’saugoti biologin“ ‘vairov“ ir gamtos sukurtas vertybes.;https://www.sartai.info;Ilga’ilis educational trail;9;Vytauto st. 5 Dusetos;;;;5
636819.0402;6163661.162;1517;Jaunimo takas;[];Salako mst. Luodÿio eÿero pakrant”je prie Salako stovyklaviet”s Zaras÷ raj.;Jis yra Graÿut”s regioninio parko teritorijoje ? tai pirmasis ir vienintelis Europoje tarptautini÷ Jaunimo main÷ dalyvi÷ sukurtas ir ‘rengtas paÿintinis takas apie jus pa—ius jaunus ÿmones.;https://www.grazute.lt;Young people trail;11;Salakas;;;;5
620872.2168;6171423.78;1518;Paÿintinis takas ˜µÿuolasÚ;[];Graÿut”s regioninio parko direkcija;"Pirmas Lietuvoje priva—ioje valdoje ‘rengtas paÿintinis takas Veprio kra’tovaizdÿio draustinyje. Paÿintinio tako ""µÿuolas"" tikslas supaÿindinti lankytojus su pavyzdiniu saugomoje teritorijoje esan—io mi’ko tvarkymu su mi’k÷ gamtin”mis vert";https://www.grazute.lt;"Educational trail ""Oak""";9;Graÿut” regional park;;;;1
638922.4617;6190563.198;1519;Vie’paties J”zaus Kryÿiaus baÿny—ia ir varpin;[];µÿuolo g. 14 Stelmuÿ”s k. Zaras÷ raj.;Baÿny—ia pastatyta 1650 m. J– gabi÷ meistr÷ rankos surent” naudojant tik kirv‘ o dur÷ lent÷ sutvirtinimui - kaltinius vinis. Baÿny—ios interjeras ‘rengtas 1713 m. Varpin” —ia stovi nuo XVII a. vidurio. Nuo 1808 m. baÿny—ia priklauso kata;https://www.zarasai.lt/tic;Lord Jesus cross church and bell tower;1;µÿuolo st. 14 Stelmuÿ” village;The church was built in 1650.;;;1
615388.2198;6180275.227;1520;Duset÷ æv. Trejyb”s baÿny—ia;[];Taikos gatv” 2 Dusetos Zaras÷ raj.;æaltiniai teigia kad baÿny—ia statyta parapijie—i÷ l”’omis ir slaptomis aukomis rinktomis visoje œemai—i÷ vyskupijoje. Baÿny—ios viduje yra trys altoriai kuriuose saugoma dalis sen÷j÷ L. Gogelio skulpt◊r÷.;https://www.zarasai.lt/tic/;Holy Trinity Church;1;Taikos st. 2 Dusetos;;;;3
349341.8303;6228369.7;1521;Respublikinis  V.Into akmen÷ muziejus;[];Salant÷ g. 2 Mos”dis;Muziej÷ sudaro dvi dalys: kamerin” mineralogin” petrografin” akmen÷ ekspozicija ir lauko ekspozicija. Patalpose ‘rengtos 3 ekspozicij÷ sal”s  o laiko ekspozicija uÿima apie 125 ha plot– kuriame eksponuojama daugiau nei 200 akmen÷.;https://www.akmenumuziejus.lt;V.Intas stone museum;8;Salant÷ st. 2 Mos”dis;The museum consists of two parts: a mineralogical petrographic rock exposure and outside exposure.;;;3
349276.7287;6228769.256;1522;V.Into sodyba;[];Akmen÷ g. 28 Mos”dis;Dabartin” V. Into sodyba ? buvusios ligonin”s teritorija. Pirm–j‘ akmen‘ ‘ ’i– sodyb– daktaras parsiveÿ” ant dvira—io bagaÿin”s. Nuo jo ir prasid”jo darbai.;https://www.skouds.lt;V.Intas homestead;8;Akmen÷ st. 28 Mos”dis;;;;3
357177.9464;6241785.295;1523;Aleksandrijos Nukryÿiuotojo J”zaus baÿny—ia;[];Berÿ÷ g.1 Aleksandrija Skuodo r.;Istorin” baÿny—ia turi romanin”s ir klasicistin”s architekt◊ros bruoÿ÷ sta—iakampio plano vienabok’t” æventoriaus tvora akmen÷ m◊ro. Pastatyta 1865 metais.;https://www.skouds.lt;Church of Jesus Crucifix;1;Berÿ÷ st.1 Aleksandrija;Historic church has romanesque and classical architectural features. Built in 1865.;;;1
367297.7558;6240442.486;1524;Vie’paties Aprei’kimo æv—. M. Marijai baÿny—;[];œidik÷ g. 1 Ylakiai Skuodo r.;Baÿny—ia istoristin” sta—iakampio plano dvibok’t”. æventoriaus tvora m◊rin”. Jame palaidotas kunigas Klemensas Arlauskas 1910?1991 1949?1956 m. Sibiro tremtinys.;https://www.skouds.lt;Annunciation Church;1;œidik÷ st. 1 Ylakiai;The church is a historicist has two towers.;;;3
368278.0093;6240123.966;1525;æv. Roko i’paÿin”jo koply—ia;[];Ylakiai Skuodo r.;Neogotikin” raudono m◊ro koply—ia gars”ja didÿiausiais ’iaur”s œemaitijoje æv. Roko atlaidais kasmet rengiamais rugpj◊—io m”n. antroje pus”je.;https://www.skouds.lt;St. Rokas confessor's chapel;1;Ylakiai;;;;2
333347.6369;6231567.549;1526;S.Daukanto paminklas;[];S. Daukanto g. 61 Lenkimai Skuodo r.;æis paminklas 1993 m. pastatytas Lenkim÷ apylink”se gimusiam Simonui Daukantui;https://www.skouds.lt;S. Daukantas monument;1;S. Daukanto st. 61 Lenkimai;Monument was built in 1993.;;;1
349244.2232;6228417.448;1527;Mos”dÿio æv. arkangelo Mykolo baÿny—ia;[];Muziejaus g. 2 Mos”dis Skuodo r.;Baÿny—ia v”lyvojo baroko stiliaus kryÿminio plano dvibok’t”. Ωrengti 4 altoriai. æventoriaus tvora auk’ta akmen÷ m◊ro.;https://www.skouds.lt;St. Michael the Archangel Church;1;Muziejaus st. 2 Mos”dis;;;;2
357035.2269;6220640.271;1528;Kristaus Karaliaus paminklas;[];Not”nai Skuodo r.;J‘ 1932 m. pastat” ’auli÷ organizacija. Tai autenti’kas istori’kai svarbus paminklas.;https://www.skouds.lt;Christ the King monument;1;Not”nai;;;;4
493906.7057;6022352.215;1529;Olakalnis;[];Bendri÷ k. Miroslavo sen. Alytaus r.;Buv“s auk÷ kalnas.  I’ toli matyti ant kalno stovinti balta koply—ia patekusi ‘ Miroslavo herb–. Pasakojama kad pagonyb”s laikais —ia buvo aukojamos ‘vairiausios aukos dievams. Senesni gyventojai pasakoja kad kalne Napoleono armija buvo pasl;http://www.alytus-tourism.lt/lt/lankytinos-vietos/piliakalniai;Olakalnis Mound;10;Bendr”s village Miroslavas Neighbourhood Alytus district;Olakalnis ? the mound of offerings to Gods. A white chapel is seen on this mound from very far. It presents Miroslavas in its blazon. Elder residents remember the stories according to which the Napoleonic army was hiding treasure inside the mountain.;http://www.alytus-tourism.lt/en/places-to-visit/mounds?filter=2;;4
505534.5035;6045086.809;1530;Auk’—iausia Lietuvos pu’is;[];Punios ’ilas Alytaus r.;Pu’is auga Alytaus mi’k÷ ur”dijos Punios ’ile Nemuno kilp÷ regioniniame parke. Medÿio auk’tis ? 43 m kamieno apimtis ? 210 cm. Medis nepasiek” gamtin”s brandos ir yra stagnacijos faz”je. Medis auga ’ilo rezervato teritorijoje lankymas;http://www.alytus-tourism.lt/lt/lankytinos-vietos/gamtos-paminklai;The Highest Pine of Lithuania;9;Punios Pinewood Alytus District;"The Highest Pine of Lithuania grows in the Punia pinewood the Punia forestry; the Nemunas hooks Regional ParkÔs Punia reserve. The height of the pine is 43 m the trunk girth ? 21 m it is 160 years old.";http://www.alytus-tourism.lt/en/places-to-visit/nature-values;;1
