X,Y,id,title,Organization,InsertDate,UpdateDate,Address,overview,WebPage,TitleEN,NUMBER1,AddressEN,DescriptionEN,WebPageEN,,Score
617612.5919,6189945.365,1054,Bradesių ąžuolas,[],3/31/2014,,Bradesių kaimas Kriaunų sen.,Bradesių ąžuolas – botaninis Lietuvos gamtos paveldo objektas 1960 metais paskelbtas gamtos paminklu.,http://www.rokiskiotic.lt/lt/bradesiu-azuolas,,9,,,,,5
607195.1755,6179073.176,1055,Žiūkeliškių ąžuolas,[],3/31/2014,,Žiūkeliškių k.Jūžintų sen. Rokiškio raj,,http://www.rokiskiotic.lt/lt/ziukeliskiu-azuolas,,9,,,,,1
618186.0839,6206523.32,1056,Ožakmenis,[],3/31/2014,,Ignotiškio k. Rokškio raj.,Ožakmenis yra Rokiškio miškų urėdijos Vyžūnų girininkijos Gylių miško 71 kvartale.,http://www.rokiskiotic.lt/lt/ozakmenis,,9,,,,,3
594878.2803,6226123.415,1057,Ilzenbergo ąžuolas,[],3/31/2014,,Ilzenbergo k. Rokiškio raj.,zenbergo dvaro ąžuolas yra botaninis gamtos paveldo objektas.Kamieno apimtis – 63 metro skersmuo – 2 metrai o aukštis – 305 metro.,http://www.rokiskiotic.lt/lt/ilzenbergo-azuolas,,9,,,,,2
589593.2177,6197065.492,1058,Struvės geodezinis lankas,[],3/31/2014,,,Tranguliacijos grandinė buvo sudaryta 1816-1852 m. bandant ištirti  ir nustatyti Žemės dydį ir formą.,http://www.rokiskiotic.lt/lt/unesco-pasaulio-paveldas,,5,,,,,1
596129.802,6225932.914,1059,Alksnių piliakalnis,[],3/31/2014,3/31/2014,Alksniai Juodupės sen. Rokiškio raj,,http://www.rokiskiotic.lt/lt/archeologijos-paminklai-0,,10,,,,,4
599308.4635,6191159,1060,Baušiškių piliakalnis,[],3/31/2014,3/31/2014,Baušiškiai Kamajų sen. Rokiškio raj.,,http://www.rokiskiotic.lt/lt/archeologijos-paminklai-0,,10,,,,,5
601605.0514,6182798.15,1061,Dauliūnų piliakalnis,[],3/31/2014,3/31/2014,,,http://www.rokiskiotic.lt/lt/archeologijos-paminklai-0,,10,,,,,1
309627.7976,6133784.22,1062,Nidos Romos katalikų bažnyčia,"[{'id':10, 'name': 'Nidos_kulturos_ir_turizmo_informacijos_centras_Agila'}]",3/31/2014,9/29/2014,Kopų g. 2/ Taikos g. 17 Nida Neringos sav.,Moderni su etninės architektūros elementais pastatyta bažnyčia buvo atidaryta 2003 m. architektai – A.Zaviša ir R.Krištapavičius joje vyksta pamaldos bei klasikinės muzikos koncertai. Cokoliniame aukšte įkurti bendruomenės namai ir parod,http://www.visitneringa.com/lt/main/know/architecture,Nida Roman catholic church,1,Kopų g. 2/ Taikos g. 17 Nida Neringos sav.,Designed by architects R. Krištopavičius and A. Zaviša was opened in 2003. Sacred service as well as concerts of classical music are currently held there. Under the church a community hall is opened.,http://www.visitneringa.com/lt/main/know/architecture/nidascatholic,,1
392086.642,6130682.42,1063,Žydų genocido aukų kapavietė ir paminklas,"[{'id':11, 'name': 'Taurages_turizmo_ir_verslo_informacijos_centras_Vsi'}]",4/24/2014,,Antšunijų k. Tauragės r.,Kaimo miške stovi žydų genocido aukų kapavietė ir paminklas. Juos galima pamatyt važiuojant nuo Tauragės prieš pat Šuniją kairiojoje pusėje. Yra vietos sustoti taip pat pakelėje auga keletas ąžuolų.,,,0,,,,,5
331088.3981,6160992.776,1064,Ievos Simonaitytės memorialinis muziejus,[],4/28/2014,3/2/2015,Vingio g. 11 Priekulė Klaipėdos rajonas,Dviejų aukštų vasarnamyje svečių ir rašytojos kambariuose sukurta memorialinė autentiška aplinka kurioje rašytoja praleisdavo vasaras nuo 1961 m. iki 1978 m. Muziejus įkurtas 1980 m. Po keturių metų atidarytas lankytojams.,http://www.gargzdumuziejus.lt,,8,,,,,1
325740.1126,6157066.252,1065,Jono Gižo etnografinė sodyba,[],4/28/2014,3/2/2015,Žvejų g. 13 Dreverna Klaipėdos rajonas,2010 m. rekonstravus J.Gižo etnografinę žvejo sodybą ir pritaikius ją kultūros bei kitoms viešosioms reikmėms įkurtas muziejus ir Turizmo informacijos centras.,http://www.klaipedadistrict.lt,,8,,,,,1
364168.3669,6164268.868,1066,Lakūno Stepono Dariaus gimtinė - muziejus,[],4/28/2014,3/2/2015,Dariaus kaimas Klaipėdos rajonas,Muziejus veikia buvusioje gimtojoje S. Dariaus tėvų sodyboje ir yra Lietuvos aviacijos muziejaus padalinys. Sodyboje atstatytas S. Dariaus tėvų gyvenamasis namas ir klėtis. Gyvenamajame name veikia ekspozicijos.,http://www.lam.lt,,8,,,,,4
335774.8631,6164247.049,1067,Agluonėnų etnografinė sodyba,[],4/28/2014,3/2/2015,Aukštųjų g. 5A Agluonėnai Klaipėdos rajonas,Tai unikali Klaipėdos krašto nedidelio savininko sodyba.Muziejuje eksponuojami buities namų apyvokos ir ūkinės paskirties daiktai. Įkurtas klojimo teatras kuriame kasmet vyksta vaidinimai etnografinių ansamblių koncertai ir kiti kultūriniai r,http://www.gargzdumuziejus.lt,,8,,,,,5
330746.9358,6161184.135,1068,Laisvės kovų ir tremties istorijos muziejus,[],4/28/2014,3/2/2015,Klaipėdos g. 29 Priekulė Klaipėdos rajonas,Šiuo metu muziejuje veikia stacionari vidaus ir lauko ekspozicija apie tremtį ir rezistenciją.,http://www.gargzdumuziejus.lt,,8,,,,,4
354851.1072,6181059.602,1069,Žvaginių piliakalnis,[],6/3/2014,3/2/2015,Piliakalnis stovi už 2 km nuo Žadeikių kaimo Klaipėdos rajonas,Piliakalnis žmonių žinomas kaip Ablingos memorialinis skulptūrų ansamblis. Žvaginių piliakalnis yra aukščiausia Klaipėdos rajono vieta iškilusi 148 m virš jūros lygio.,,,10,,,,,5
569776.8332,6155183.936,1070,Nykščio skulptūra,"[{'id':1, 'name': 'Anyksciu_turizmo_informacijos_centras_Vsi'}]",6/5/2014,,Parko g. Anykščiai,Anykščių miesto parko prieigose  nuo 2013m. stovi naujas meninis akcentas – Nykštys. Šią Arvydo Štrimaičio akmeninę skulptūrą kaip dovaną miestiečiams ir naujos tradicijos užuomazgą paruošė Anykščių miesto bendruomenių taryba.,,,2,,,,,1
617849.1777,6189743.476,1071,Bradesių piliakalnis,[],3/31/2014,3/31/2014,,,http://www.rokiskiotic.lt/lt/archeologijos-paminklai-0,,10,,,,,5
616312.8698,6198228.292,1072,Kalnočių piliakalnis,[],3/31/2014,,,,http://www.rokiskiotic.lt/lt/archeologijos-paminklai-0,,10,,,,,2
615710.1195,6195497.571,1073,Mičiūnų piliakalnis,[],3/31/2014,,,,http://www.rokiskiotic.lt/lt/archeologijos-paminklai-0,,10,,,,,4
616534.2343,6193712.615,1074,Mielėnų piliakalnis,[],3/31/2014,,,,http://www.rokiskiotic.lt/lt/archeologijos-paminklai-0,,10,,,,,1
590618.245,6204547.324,1075,Moškėnų piliakalnis,[],3/31/2014,,,,http://www.rokiskiotic.lt/lt/archeologijos-paminklai-0,,10,,,,,3
607637.6019,6190861.724,1076,Petrešiūnų piliakalnis,[],3/31/2014,,,,http://www.rokiskiotic.lt/lt/archeologijos-paminklai-0,,10,,,,,2
572375.1877,6207252.694,1077,Radžiūnų piliakalnis,[],3/31/2014,,,,http://www.rokiskiotic.lt/lt/archeologijos-paminklai-0,,10,,,,,3
594792.0554,6190841.88,1078,Rūdžiai,[],3/31/2014,,,,http://www.rokiskiotic.lt/lt/archeologijos-paminklai-0,,10,,,,,5
617632.2189,6200452.508,1079,Junkūnų piliakalnis,[],3/31/2014,,,,http://www.rokiskiotic.lt/lt/archeologijos-paminklai-0,,10,,,,,4
527637.9609,6080096.134,1080,Antrojo pasaulinio karo sovietinių karių kapinė,[],5/14/2014,8/7/2014,,Šios kapinės paskelbtos vietinės reikšmės istorijos paminklu. Anksčiau sovietinių karių kapai buvo prie Kaišiadorių geležinkelio stoties. Tačiau 1968 m. buvo nuspręsta juos perkelti į kitą vietą prie Girelės miško. Dabar jos ten yra ja,http://goo.gl/Sjds95,Soviet Soldiers cementary.,1,,This graveyard is a local history monument. In old times soviet soldiers' cemetery was near the Kaišiadorys train station. In 1968 the decision was made to move them to another place near the Girelė forest.,http://goo.gl/Sjds95,,4
528975.4324,6080553.864,1081,Kaišiadorių turizmo ir verslo informacijos centr,[],5/14/2014,,Gedimino g. 48 Kaišiadorys,,http://turizmas.kaisiadorys.lt/,,6,,,,,4
529202.6545,6080446.206,1082,Kaišiadorių vyskupijos kurija,[],5/14/2014,8/7/2014,Kęstučio g. 44 Kaišiadorys,Vyskupija Kaišiadoryse buvo įkurta 1926 m. O 1935 m. baigti statyti vyskupijos rūmai kuriuos 1931 m. suprojektavo architektas Vaclovas Michnevičius.,http://kaisiadorys.lcn.lt/,Kaišiadorys diocese house,8,,Diocese in Kaišiadorys was created in 1926. Diocese project was prepared by Vaclovas Michnevičius in 1931 building was completed in 1935 architect Vaclovas Michnevičius.,http://kaisiadorys.lcn.lt/,,5
529468.5612,6080942.301,1083,Vandens bokštas,[],5/14/2014,8/7/2014,,Unikalus architektūrinis paminklas pastatytas prie Kaišiadorių geležinkelio stoties 1883 m.,http://goo.gl/X7SMOh,Water tower,1,,he water tower was built in 1883 m. it's unique architecture monument in Kaišiadorys region.,http://goo.gl/X7SMOh,,2
507114.6644,6066013.157,1084,Šv. Kazimiero vartai,[],5/14/2014,1/9/2015,,Labiausiai Darsūniškis išgarsėjo trejais miestelio vartais - daug kartų miestelis degė.Darsūniškiečiai nutarė prie visų trijų kelių vedančių į Darsūniškį pastatyti šventuosius vartus pro kuriuos negalėtų prasibrauti jokia ugnis.,http://goo.gl/HR1ogO,Gates of St. Kazimieras,1,,In old times Darsūniškis several times has burned down. People decided to build sacred gates near the entrance to the town so that the fire couldn't break in.,http://goo.gl/HR1ogO,,1
513361.2793,6066234.447,1085,Migonių piliakalnis,[],5/14/2014,8/6/2014,,Tyrimų metu užfiksuota jog pylimas keturis kartus buvo taisytas aukštintas sustiprinti ir piliakalnio šlaitai. Tiriant piliakalnį ir gyvenvietę rasta daug lipdytos keramikos brūkšniuotu ir grublėtu paviršiumi.,http://goo.gl/1RIj69,Migonys mound,0,,During the investigation there was recorded that mound was raised up slopes were strengthened. During archeological research a lot of pottery was found.,http://goo.gl/1RIj69,,3
520908.534,6062740.617,1086,Rokiškių piliakalnis,[],5/14/2014,10/1/2014,,Įrengtas atskiroje nedidelėje kalvoje. Šlaitai statūs 7-8 m aukščio. Aikštelė ovali 15 m ilgio ir 3 m pločio. Piliakalnio aikštelė buvo apjuosta iki 15 m aukščio ir 75 m pločio pylimu.,http://goo.gl/h6sw0l,Rokiškės mound,0,,Rokiškės mound is positioned on the small hill. The slopes of the mound are very steep from 15 to 3 meters wide. Mound pitch was surrounded with 15 high and 75 meters width rampart.,http://goo.gl/h6sw0l,,1
498720.5123,6127755.635,1087,Arnetų namas,[],7/4/2013,6/6/2014,Radvilų g. 21 LT-57254,Mūrytas škotų pirklio Arneto tai unikalus XVII a. miesto architektūros pavyzdys. Įdomu tai kad namas išlaikęs autentišką vidaus patalpų planą ir interjero detales. Čia planuojama įkurti amatų centrą.,,The Arnets' House,1,Radvilų g. 21 Kėdainiai,Built by a Scottish merchant John Arnet in the 17th c. it is a material heritage of the Scottish community that lived in Kėdainiai in the 17th-18th centuries. The house has retained authentic interior and exterior layout and other details.,http://www.kedainiumuziejus.lt,,4
579829.838,6215024.845,1088,Panemunio piliakalnis,[],3/31/2014,,,,http://www.rokiskiotic.lt/lt/archeologijos-paminklai-0,,10,,,,,4
587055.3359,6214501.844,1089,Indriūnų senkapiai,[],3/31/2014,3/31/2014,,,http://www.rokiskiotic.lt/lt/archeologijos-paminklai-0,,0,,,,,4
615259.9757,6206888.443,1090,Degučių senkapiai,[],3/31/2014,,,,http://www.rokiskiotic.lt/lt/archeologijos-paminklai-0,,0,,,,,3
604643.5482,6192508.31,1091,Norkūnų piliakalnis,[],3/31/2014,,,,http://www.rokiskiotic.lt/lt/archeologijos-paminklai-0,,10,,,,,4
595608.0093,6178405.991,1092,Veineikiai,[],3/31/2014,,,,http://www.rokiskiotic.lt/lt/archeologijos-paminklai-0,,10,,,,,2
471025.4801,6185706.761,1093,Trėmimų vagonas,[],3/31/2014,1/14/2015,Laisvės al. 15 Radviliskis,2012 m. birželio 14-ąją radviliškiečiams pristatytas lietuvių tautos tremties simbolis – autentiškas trėmimų traukinio vagonas kuriuo mūsų tautiečiai buvo vežami į Sibirą,,,8,,,,,1
517262.5684,6073849.171,1094,Maisiejūnų piliakalniai,[],5/14/2014,10/1/2014,,Piliakalniai yra kairiajame Strėvos krante. 2008 m. prie Maisiejūnų piliakalnio pastatytas paminklas skirtas Strėvos mūšiui atminti. Šalia piliakalnio vyksta šventės – Baltų kultūros šventės Joninės kt.,http://goo.gl/tGNVgE,Maisiejūnai mounds,0,,Mounds are on the left side of Strėva river. The monument which reminds us Strėva battle was built here in 2008. Here takes place various celebrations: Baltic culture festival midsummer day etc.,http://goo.gl/tGNVgE,,2
512904.738,6081161.035,1095,Rumšiškių liaudies buities muziejus,[],5/14/2014,8/6/2014,J.Aisčio g. 2 Rumšiškės,Atidarytas 1974 m. 175 ha ~100 liaudies architektūros paminklų didžiausias ir žymiausias tokio pobūdžio muziejus Lietuvoje,http://www.llbm.lt/,Open air museum in Lithuania,8,J.Aistis str. 2 Rumšiškės,It was established in 1974. It's the biggest open air museum in Baltic countries as well as one of the biggest open air museums in the Europe. It takes 175 ha and keeps around 100 folk monuments.,http://www.llbm.lt/,,5
515005.9667,6067768.738,1096,Kryžiaus ir 30 kryželių kompozicija,[],5/14/2014,8/6/2014,,Gojaus miškelis – tai didžiausia žinoma partizanų laidojimo vieta rajone. Čia gali būti palaidota nuo 40 iki 60 partizanų. 1995 m. V. Markevičius prie medžių pritvirtino dar 30 kryželių.,http://goo.gl/3KlRJi,Crosses composition in Gojus woods,1,,Gojus woods are one of the biggest known place where partisans were buried. Here rests from 40 to 60 partisans. V. Markevičius in 1995 applied 30 crosses on the trees.,http://goo.gl/3KlRJi,,4
537388.4385,6088137.727,1097,Totoriškių akmuo,[],5/14/2014,10/1/2014,,Šis akmuo surastas melioratorių ir atvilktas į pakelę. Tai vienas ilgiausių Kaišiadorių rajono akmenų. Jo ilgis yra 41 m plotis – 28 m aukštis – 26 m tūris – apie 37 kub. m,http://goo.gl/egNpl7,Totoriškės stone,9,,This stone was found by reclamations workers they dragged it near the road. It's one of the longest stones in Kaišiadorys region. Length - 41 meter width - 28 meters height - 26 meters.,http://goo.gl/egNpl7,,3
546824.822,6085314.404,1098,Buvusio Dominikonų vienuolyno vartai,[],5/14/2014,8/7/2014,,Paparčių dominikonų vienuolyno naikinimas susijęs su 1831 ir 1863 metų sukilimo įvykiais. Per stebuklą išliko tvoros vartai ir kapinių koplyčia.,http://goo.gl/VpKdSD,Gate of former Paparčiai dominicans monastery,1,,Destruction of Paparčiai Dominicans monastery related to revolt in 1831 and 1863. Only by the miracle remained monastery gate and cementery chapel.,http://goo.gl/VpKdSD,,1
546880.3846,6085440.081,1099,Buvusio Dominikonų vienuolyno koplyčia,[],5/14/2014,8/7/2014,,Paparčių dominikonų vienuolyno naikinimas susijęs su 1831 ir 1863 metų sukilimo įvykiais. Per stebuklą išliko tvoros vartai ir kapinių koplyčia.,http://goo.gl/NH6GPu,Chapel of former dominicans monastery.,1,,Destruction of Paparčiai Dominicans monastery related to revolt in 1831 and 1863. Only by the miracle remained monastery gate and cementery chapel.,http://goo.gl/NH6GPu,,5
527775.8081,6224732.616,1100,Žilpamūšio dvaro sodyba,[],4/28/2014,5/14/2014,Žilpamūšio k. Saločių sen. Pasvalio rajonas,XIX a. dvaras priklausė baronams Vildemanams. 243 ha dvaras išparceliuotas 1925 m. Likusį centrą su 80 ha žemės pirko Juozas Česys. Iki šių dienų išlikęs dvaro rūmas pieninės pastatas parkas. Parke yra brandžių klevų liepų ąžuolų,http://www.heritage.lt/dvarai/,,1,,,,,4
500824.6345,6185261.07,1101,Smilgių šv. Jurgio bažnyčia,[],4/2/2014,,Panevėžio g. 15 Smilgiai Panevėžio r.,Bažnyčia pastatyta 1655-1661m. Medinė kryžiaus formos Smilgių bažnyčia yra vertingas barokinės architektūros pavyzdys.,,,1,,,,,1
423493.0935,6114476.994,1102,Šv. Mergelės Marijos Magdalietės bažnyčia,[],5/23/2014,,Girdžiai Jurbarko r.,Apie 1809 m. pastatyta medinė koplyčia. Vyskupas Motiejus Valančius 1853 m. prašė valdžios leisti suremontuoti apleistą Girdžių koplyčią ir laikyti joje pamaldas.,http://www.jurbarkotic.lt/,,1,,,,,4
457268.1015,6202663.458,1103,Priešgaisrinės apsaugos muziejus,"[{'id':6, 'name': 'siauliu_turizmo_informacijos_centras_Vsi'}]",11/13/2013,6/6/2014,J. Basanavičiaus g. 89 Šiauliai,1987 m. atidarytas pirmasis Lietuvoje Ugniagesių muziejus. Muziejaus ekspozicijoje  drožinėta medinė šv. Florijono - ugniagesių globėjo statulėlė. Pageltusios pirmųjų XX a. dešimt. nuotraukos ir seni dokumentai: ugniagesių komandų bylos ir,,Fire Protection Museum,8,J. Basanavičiaus St. 89 Siauliai,A tiny room upstairs inside the fire station this rather depressing museum includes a lovely old German wooden fire engine from around 1900 a handful of uniforms and examples of what can happen to ordinary household goods if they catch fire.,http://tic.siauliai.lt/article/archive/208/,,2
457481.4816,6202015.43,1104,Alaus darykla „Gubernija“,"[{'id':6, 'name': 'siauliu_turizmo_informacijos_centras_Vsi'}]",11/13/2013,6/6/2014,Dvaro g. 179 Šiauliai,GUBERNIJOS alaus darykla veikianti nuo 1665 metų nuo seno buvo neatsiejama Gubernijos dvaro dalis kuris tiekė maistą karališkajam dvaro stalui.XVII – XIX amžiuje GUBERNIJOS dvaro alaus darykla stovėjo prie centrinio pašto arklių kelio.,http://www.gubernija.lt/apie-mus/,Brewery „Gubernija“,1,Dvaro St. 179 Siauliai,Brewery operating since 1665 yr. has long been an integral part of the province of the estate which has been supplying food to the royal manor stalui.XVII - governor of the nineteenth century manor brewery stood at the central post horse track.,http://www.gubernija.lt/en/istorija/,,5
456629.8892,6200758.598,1105,Šiaulių „Aušros“ muziejaus Edukacijos centr,"[{'id':6, 'name': 'siauliu_turizmo_informacijos_centras_Vsi'}]",11/13/2013,6/6/2014,Aušros al. 47 LT-76301 Šiauliai,Šiaulių „Aušros“ muziejaus padalinys - populiarus edukacinės veiklos centras. Archeologinėje ir etnografinėje ekspozicijose pasakojama seniausia Šiaulių krašto istorija pristatoma Žemaitijos ir Šiaurės Lietuvos valstiečių buitis ir bū,http://www.ausrosmuziejus.lt,Šiauliai Aušros Museum Education Center,8,Aušros al. 47 Siauliai,This Museum's subdivision is a well-liked centre for educational activities. Archaeological and Ethnographic expositions reveal the most ancient history of Šiauliai area present paesant way and view of life in Samogitia and North Lithuania.,http://tic.siauliai.lt/article/archive/208/,,3
456924.9905,6200832.961,1106,"Šiaulių miesto kultūros centras ""Laiptų galeri","[{'id':6, 'name': 'siauliu_turizmo_informacijos_centras_Vsi'}]",11/13/2013,6/6/2014,Žemaitės g. 83 Šiauliai,,http://www.laiptai.com/,"Siauliai city's cultural center ""Laiptų galerija""",12,Žemaitės St. 83 Siauliai,,http://www.laiptai.com/,,2
471007.3149,6184256.18,1107,Radviliškio vėjo malūnas,[],3/31/2014,1/14/2015,Basanavičiaus gatvės gale,Malūnas - svarbus Lietuvos kariuomenės mūšio prieš  bermontininkus vykusio 1919 m. lapkričio 21-22 d. istorijos paminklas.  Jame bermontininkai buvo įsirengę sekyklą ir prie kurio jie buvo galutinai sutriuškinti.,,,1,,,,,1
471132.9922,6186004.815,1108,Nepriklausomybės kovų paminklas,[],3/31/2014,,Aušros aikštė,1999 m. lapkričio 20 d. Radviliškio miesto centre atidengta skulptoriaus Petro Mazūro Pergalės deivė Nikė. Skulptūra simbolizuojai tautos laisvės ir pergalės idėją o jos rankose - žuvusio kareivio kardas - padėką ir pagarbą.,,,2,,,,,3
471688.3538,6185535.708,1109,Paminklas savanoriams,[],3/31/2014,4/1/2014,Maironio gatvė. Senosios miesto kapinės,Paminklas iš lauko akmenų pirmiesiems Lietuvos savanoriams Gracijonui Sakalauskui ir Jonui Jaraminui kritusiems už Lietuvos laisvę kovose su bermontininkais.,,,1,,,,,1
501933.1085,6052152.236,1110,Skulptūra „Stumbriukas“,[],4/3/2014,,Skverelis,aut. D. Matulaitė,http://www.visitbirstonas.lt/Skulpturos,,2,,,,,4
457640.3761,6046709.35,1111,Šv. arkangelo Mykolo bazilika,[],4/4/2014,,Bendoriaus g.1 Marijampolė,,http://marijampoletic.lt/lt/lankytinos-vietos/architekturos-vertybes/mazoji-bazilika-detail,,1,,,,,1
